country,continent,opposition,opposition_continent,played,wins,draws,losses,gf,ga
republic-of-ireland,europe,andorra,europe,2,2,0,0,6,1
republic-of-ireland,europe,austria,europe,2,0,1,1,2,3
republic-of-ireland,europe,belgium,europe,5,0,3,2,7,9
republic-of-ireland,europe,bulgaria,europe,4,0,3,1,3,4
republic-of-ireland,europe,cameroon,africa,1,0,1,0,1,1
republic-of-ireland,europe,cyprus,europe,8,8,0,0,24,3
republic-of-ireland,europe,czechoslovakia,europe,4,0,0,4,3,15
republic-of-ireland,europe,denmark,europe,9,2,4,3,8,13
republic-of-ireland,europe,egypt,africa,1,0,1,0,0,0
republic-of-ireland,europe,england,europe,3,0,2,1,3,7
republic-of-ireland,europe,estonia,europe,2,2,0,0,4,0
republic-of-ireland,europe,faroe-islands,europe,4,4,0,0,11,1
republic-of-ireland,europe,finland,europe,2,1,1,0,4,1
republic-of-ireland,europe,france,europe,12,3,3,6,11,17
republic-of-ireland,europe,fyr-macedonia,europe,2,1,0,1,5,3
republic-of-ireland,europe,georgia,europe,2,1,0,1,3,3
republic-of-ireland,europe,germany,europe,3,0,1,2,2,10
republic-of-ireland,europe,hungary,europe,4,1,1,2,3,6
republic-of-ireland,europe,iceland,europe,2,1,1,0,4,2
republic-of-ireland,europe,iran,asia,2,1,0,1,2,1
republic-of-ireland,europe,israel,europe,2,0,2,0,3,3
republic-of-ireland,europe,italy,europe,4,1,2,1,4,4
republic-of-ireland,europe,kazakhstan,europe,2,2,0,0,5,2
republic-of-ireland,europe,latvia,europe,2,2,0,0,6,0
republic-of-ireland,europe,liechtenstein,europe,2,2,0,0,10,0
republic-of-ireland,europe,lithuania,europe,4,3,1,0,5,1
republic-of-ireland,europe,luxembourg,europe,2,2,0,0,5,0
republic-of-ireland,europe,malta,europe,2,2,0,0,4,0
republic-of-ireland,europe,mexico,concacaf,1,0,0,1,1,2
republic-of-ireland,europe,montenegro,europe,2,0,2,0,0,0
republic-of-ireland,europe,netherlands,europe,7,2,3,2,10,13
republic-of-ireland,europe,northern-ireland,europe,4,2,2,0,7,1
republic-of-ireland,europe,norway,europe,5,0,3,2,5,7
republic-of-ireland,europe,portugal,europe,2,0,2,0,2,2
republic-of-ireland,europe,romania,europe,3,0,2,1,1,2
republic-of-ireland,europe,saudi-arabia,africa,1,1,0,0,3,0
republic-of-ireland,europe,scotland,europe,2,0,0,2,1,7
republic-of-ireland,europe,spain,europe,8,2,2,4,5,11
republic-of-ireland,europe,sweden,europe,4,0,1,3,3,8
republic-of-ireland,europe,switzerland,europe,4,1,3,0,4,1
romania,europe,albania,europe,2,2,0,0,6,1
romania,europe,andorra,europe,4,4,0,0,15,1
romania,europe,argentina,southamerica,2,1,1,0,4,3
romania,europe,armenia,europe,2,1,1,0,4,1
romania,europe,austria,europe,2,0,1,1,2,3
romania,europe,belgium,europe,2,1,0,1,2,2
romania,europe,brazil,southamerica,1,0,0,1,2,3
romania,europe,bulgaria,europe,4,4,0,0,9,3
romania,europe,cameroon,africa,1,0,0,1,0,2
romania,europe,colombia,southamerica,2,2,0,0,4,1
romania,europe,croatia,europe,1,0,0,1,0,1
romania,europe,cuba,concacaf,2,0,1,1,4,5
romania,europe,cyprus,europe,2,2,0,0,6,2
romania,europe,czech-republic,europe,2,1,0,1,2,1
romania,europe,czechoslovakia,europe,7,2,1,4,6,10
romania,europe,denmark,europe,2,1,0,1,3,4
romania,europe,england,europe,6,2,3,1,5,4
romania,europe,estonia,europe,2,2,0,0,4,0
romania,europe,faroe-islands,europe,4,4,0,0,15,1
romania,europe,finland,europe,6,4,2,0,16,3
romania,europe,france,europe,2,0,2,0,3,3
romania,europe,fyr-macedonia,europe,4,4,0,0,11,4
romania,europe,georgia,europe,2,1,1,0,3,1
romania,europe,greece,europe,8,3,4,1,13,8
romania,europe,hungary,europe,6,3,2,1,9,3
romania,europe,iceland,europe,2,2,0,0,8,0
romania,europe,italy,europe,2,0,0,2,0,5
romania,europe,liechtenstein,europe,2,2,0,0,16,1
romania,europe,lithuania,europe,6,5,0,1,8,4
romania,europe,netherlands,europe,4,0,0,4,1,12
romania,europe,northern-ireland,europe,2,0,0,2,2,4
romania,europe,norway,europe,2,1,1,0,2,1
romania,europe,peru,southamerica,1,1,0,0,3,1
romania,europe,portugal,europe,4,2,0,2,4,5
romania,europe,republic-of-ireland,europe,3,1,2,0,2,1
romania,europe,serbia,europe,2,0,0,2,2,8
romania,europe,slovenia,europe,2,0,1,1,2,3
romania,europe,spain,europe,2,1,0,1,1,2
romania,europe,sweden,europe,1,0,1,0,2,2
romania,europe,switzerland,europe,6,2,2,2,7,8
romania,europe,tunisia,africa,1,0,1,0,1,1
romania,europe,turkey,europe,6,4,0,2,11,5
romania,europe,uruguay,southamerica,1,0,0,1,0,4
romania,europe,usa,concacaf,1,1,0,0,1,0
romania,europe,wales,europe,2,2,0,0,7,2
russia,europe,algeria,africa,1,0,0,0,,
russia,europe,azerbaijan,europe,4,2,2,0,5,2
russia,europe,belgium,europe,2,0,0,2,2,4
russia,europe,brazil,southamerica,1,0,0,1,0,2
russia,europe,bulgaria,europe,2,1,0,1,4,3
russia,europe,cameroon,africa,1,1,0,0,6,1
russia,europe,cyprus,europe,2,1,1,0,5,1
russia,europe,estonia,europe,2,1,1,0,5,1
russia,europe,faroe-islands,europe,2,2,0,0,4,0
russia,europe,finland,europe,2,2,0,0,6,0
russia,europe,germany,europe,2,0,0,2,1,3
russia,europe,greece,europe,2,0,1,1,1,2
russia,europe,hungary,europe,2,2,0,0,6,1
russia,europe,iceland,europe,2,1,1,0,2,1
russia,europe,israel,europe,4,3,1,0,10,2
russia,europe,italy,europe,2,0,1,1,1,2
russia,europe,japan,asia,1,0,0,1,0,1
russia,europe,korea-republic,asia,1,0,1,0,1,1
russia,europe,latvia,europe,2,1,1,0,3,1
russia,europe,liechtenstein,europe,4,4,0,0,7,1
russia,europe,luxembourg,europe,10,10,0,0,35,3
russia,europe,northern-ireland,europe,2,1,0,1,2,1
russia,europe,portugal,europe,4,1,1,2,2,8
russia,europe,slovakia,europe,2,0,2,0,1,1
russia,europe,slovenia,europe,4,1,1,2,4,5
russia,europe,sweden,europe,1,0,0,1,1,3
russia,europe,switzerland,europe,2,2,0,0,5,0
russia,europe,tunisia,africa,1,1,0,0,2,0
russia,europe,wales,europe,2,2,0,0,5,2
san-marino,europe,belgium,europe,6,0,0,6,3,33
san-marino,europe,bosnia-herzegovina,europe,2,0,0,2,1,6
san-marino,europe,croatia,europe,2,0,0,2,0,8
san-marino,europe,czech-republic,europe,2,0,0,2,0,10
san-marino,europe,england,europe,4,0,0,4,1,26
san-marino,europe,latvia,europe,2,0,1,1,1,2
san-marino,europe,lithuania,europe,2,0,0,2,0,5
san-marino,europe,moldova,europe,2,0,0,2,0,5
san-marino,europe,montenegro,europe,2,0,0,2,0,9
san-marino,europe,netherlands,europe,4,0,0,4,0,23
san-marino,europe,northern-ireland,europe,2,0,0,2,0,7
san-marino,europe,norway,europe,2,0,0,2,0,12
san-marino,europe,poland,europe,6,0,0,6,1,26
san-marino,europe,scotland,europe,2,0,0,2,0,6
san-marino,europe,slovakia,europe,2,0,0,2,1,10
san-marino,europe,slovenia,europe,2,0,0,2,0,8
san-marino,europe,spain,europe,2,0,0,2,0,11
san-marino,europe,turkey,europe,4,0,1,3,1,16
san-marino,europe,ukraine,europe,2,0,0,2,0,17
san-marino,europe,wales,europe,2,0,0,2,0,11
scotland,europe,australia,asia,2,1,1,0,2,0
scotland,europe,austria,europe,5,2,1,2,4,4
scotland,europe,belarus,europe,4,2,1,1,5,2
scotland,europe,belgium,europe,4,0,1,3,2,8
scotland,europe,brazil,southamerica,4,0,1,3,2,7
scotland,europe,costa-rica,concacaf,1,0,0,1,0,1
scotland,europe,croatia,europe,4,2,2,0,4,1
scotland,europe,cyprus,europe,4,4,0,0,18,3
scotland,europe,czechoslovakia,europe,7,3,0,4,10,15
scotland,europe,denmark,europe,3,2,0,1,6,2
scotland,europe,england,europe,2,0,0,2,2,5
scotland,europe,estonia,europe,4,3,1,0,8,1
scotland,europe,finland,europe,2,2,0,0,5,2
scotland,europe,france,europe,3,1,0,2,3,5
scotland,europe,fyr-macedonia,europe,4,2,1,1,5,3
scotland,europe,iceland,europe,4,4,0,0,8,2
scotland,europe,iran,asia,1,0,1,0,1,1
scotland,europe,israel,europe,2,2,0,0,4,1
scotland,europe,italy,europe,6,1,2,3,3,9
scotland,europe,latvia,europe,4,4,0,0,7,1
scotland,europe,malta,europe,2,2,0,0,5,0
scotland,europe,moldova,europe,2,1,1,0,3,1
scotland,europe,morocco,africa,1,0,0,1,0,3
scotland,europe,netherlands,europe,3,1,0,2,3,6
scotland,europe,new-zealand,oceania,1,1,0,0,5,2
scotland,europe,northern-ireland,europe,2,0,2,0,1,1
scotland,europe,norway,europe,7,2,3,2,6,9
scotland,europe,paraguay,southamerica,1,0,0,1,2,3
scotland,europe,peru,southamerica,1,0,0,1,1,3
scotland,europe,poland,europe,2,0,1,1,2,3
scotland,europe,portugal,europe,4,0,2,2,1,7
scotland,europe,republic-of-ireland,europe,2,2,0,0,7,1
scotland,europe,san-marino,europe,2,2,0,0,6,0
scotland,europe,serbia,europe,2,0,1,1,0,2
scotland,europe,slovenia,europe,2,1,1,0,3,0
scotland,europe,spain,europe,4,2,0,2,8,8
scotland,europe,sweden,europe,5,4,0,1,7,3
scotland,europe,switzerland,europe,4,2,1,1,7,7
scotland,europe,uruguay,southamerica,2,0,1,1,0,7
scotland,europe,wales,europe,8,3,2,3,11,9
serbia,europe,australia,asia,1,0,0,1,1,2
serbia,europe,austria,europe,2,2,0,0,4,1
serbia,europe,belgium,europe,2,0,0,2,1,5
serbia,europe,croatia,europe,2,0,1,1,1,3
serbia,europe,faroe-islands,europe,2,2,0,0,4,0
serbia,europe,france,europe,2,0,1,1,2,3
serbia,europe,fyr-macedonia,europe,2,1,0,1,5,2
serbia,europe,germany,europe,1,1,0,0,1,0
serbia,europe,ghana,africa,1,0,0,1,0,1
serbia,europe,lithuania,europe,2,1,0,1,4,2
serbia,europe,romania,europe,2,2,0,0,8,2
serbia,europe,scotland,europe,2,1,1,0,2,0
serbia,europe,wales,europe,2,2,0,0,9,1
slovakia,europe,azerbaijan,europe,2,1,0,1,3,3
slovakia,europe,bosnia-herzegovina,europe,2,1,0,1,2,2
slovakia,europe,czech-republic,europe,4,2,1,1,6,7
slovakia,europe,estonia,europe,2,2,0,0,3,1
slovakia,europe,faroe-islands,europe,2,2,0,0,5,1
slovakia,europe,fyr-macedonia,europe,2,2,0,0,7,0
slovakia,europe,italy,europe,1,1,0,0,3,2
slovakia,europe,latvia,europe,4,2,2,0,9,5
slovakia,europe,liechtenstein,europe,4,2,2,0,10,1
slovakia,europe,lithuania,europe,2,0,2,0,2,2
slovakia,europe,luxembourg,europe,2,2,0,0,7,1
slovakia,europe,malta,europe,2,2,0,0,8,0
slovakia,europe,moldova,europe,2,2,0,0,5,2
slovakia,europe,netherlands,europe,1,0,0,1,1,2
slovakia,europe,new-zealand,oceania,1,0,1,0,1,1
slovakia,europe,northern-ireland,europe,2,2,0,0,4,1
slovakia,europe,paraguay,southamerica,1,0,0,1,0,2
slovakia,europe,poland,europe,2,2,0,0,3,1
slovakia,europe,portugal,europe,2,0,1,1,1,3
slovakia,europe,russia,europe,2,0,2,0,1,1
slovakia,europe,san-marino,europe,2,2,0,0,10,1
slovakia,europe,slovenia,europe,2,0,0,2,1,4
slovakia,europe,spain,europe,4,0,1,3,4,12
slovakia,europe,sweden,europe,2,0,1,1,0,2
slovakia,europe,turkey,europe,2,0,1,1,1,2
slovenia,europe,albania,europe,2,1,0,1,1,1
slovenia,europe,algeria,africa,1,1,0,0,1,0
slovenia,europe,belarus,europe,2,0,2,0,2,2
slovenia,europe,bosnia-herzegovina,europe,2,0,0,2,1,3
slovenia,europe,croatia,europe,2,0,1,1,4,6
slovenia,europe,cyprus,europe,2,2,0,0,4,1
slovenia,europe,czech-republic,europe,2,0,1,1,0,1
slovenia,europe,denmark,europe,2,0,0,2,0,6
slovenia,europe,england,europe,1,0,0,1,0,1
slovenia,europe,faroe-islands,europe,2,1,1,0,5,2
slovenia,europe,greece,europe,2,0,0,2,0,5
slovenia,europe,italy,europe,2,1,0,1,1,1
slovenia,europe,luxembourg,europe,2,2,0,0,4,1
slovenia,europe,moldova,europe,2,2,0,0,5,1
slovenia,europe,northern-ireland,europe,2,1,0,1,2,1
slovenia,europe,norway,europe,4,1,0,3,6,8
slovenia,europe,paraguay,southamerica,1,0,0,1,1,3
slovenia,europe,poland,europe,2,1,1,0,4,1
slovenia,europe,romania,europe,2,1,1,0,3,2
slovenia,europe,russia,europe,4,2,1,1,5,4
slovenia,europe,san-marino,europe,2,2,0,0,8,0
slovenia,europe,scotland,europe,2,0,1,1,0,3
slovenia,europe,slovakia,europe,2,2,0,0,4,1
slovenia,europe,south-africa,africa,1,0,0,1,0,1
slovenia,europe,spain,europe,1,0,0,1,1,3
slovenia,europe,switzerland,europe,4,1,1,2,3,5
slovenia,europe,usa,concacaf,1,0,1,0,2,2
spain,europe,albania,europe,2,2,0,0,8,1
spain,europe,algeria,africa,1,1,0,0,3,0
spain,europe,argentina,southamerica,1,0,0,1,1,2
spain,europe,armenia,europe,2,2,0,0,6,1
spain,europe,australia,asia,1,1,0,0,3,0
spain,europe,austria,europe,3,1,1,1,6,3
spain,europe,belarus,europe,2,2,0,0,6,1
spain,europe,belgium,europe,8,5,2,1,16,6
spain,europe,bolivia,southamerica,1,1,0,0,3,1
spain,europe,bosnia-herzegovina,europe,6,4,2,0,14,6
spain,europe,brazil,southamerica,5,1,1,3,5,10
spain,europe,bulgaria,europe,1,1,0,0,6,1
spain,europe,chile,southamerica,3,2,0,1,4,3
spain,europe,czech-republic,europe,2,1,1,0,1,0
spain,europe,czechoslovakia,europe,1,0,0,1,0,1
spain,europe,denmark,europe,3,2,0,1,6,2
spain,europe,england,europe,2,1,1,0,1,0
spain,europe,estonia,europe,2,2,0,0,6,0
spain,europe,faroe-islands,europe,2,2,0,0,9,3
spain,europe,finland,europe,4,2,1,1,9,3
spain,europe,france,europe,3,1,1,1,3,4
spain,europe,georgia,europe,2,2,0,0,3,0
spain,europe,germany,europe,2,1,1,0,2,1
spain,europe,greece,europe,2,2,0,0,6,3
spain,europe,honduras,concacaf,2,1,1,0,3,1
spain,europe,hungary,europe,2,1,1,0,6,2
spain,europe,iceland,europe,2,2,0,0,4,2
spain,europe,israel,europe,2,1,1,0,3,1
spain,europe,italy,europe,3,0,1,2,2,4
spain,europe,korea-republic,asia,3,1,2,0,5,3
spain,europe,latvia,europe,2,1,1,0,5,0
spain,europe,liechtenstein,europe,2,2,0,0,7,0
spain,europe,lithuania,europe,4,3,1,0,8,0
spain,europe,malta,europe,4,4,0,0,13,0
spain,europe,mexico,concacaf,1,1,0,0,1,0
spain,europe,morocco,africa,2,2,0,0,4,2
spain,europe,netherlands,europe,2,1,0,1,2,5
spain,europe,nigeria,africa,1,0,0,1,2,3
spain,europe,northern-ireland,europe,6,4,1,1,11,3
spain,europe,paraguay,southamerica,3,2,1,0,4,1
spain,europe,portugal,europe,5,4,1,0,19,4
spain,europe,republic-of-ireland,europe,8,4,2,2,11,5
spain,europe,romania,europe,2,1,0,1,2,1
spain,europe,san-marino,europe,2,2,0,0,11,0
spain,europe,saudi-arabia,africa,1,1,0,0,1,0
spain,europe,scotland,europe,4,2,0,2,8,8
spain,europe,slovakia,europe,4,3,1,0,12,4
spain,europe,slovenia,europe,1,1,0,0,3,1
spain,europe,south-africa,africa,1,1,0,0,3,2
spain,europe,sweden,europe,2,1,0,1,2,3
spain,europe,switzerland,europe,5,3,1,1,11,5
spain,europe,tunisia,africa,1,1,0,0,3,1
spain,europe,turkey,europe,5,3,1,1,9,5
spain,europe,ukraine,europe,1,1,0,0,4,0
spain,europe,uruguay,southamerica,2,0,2,0,2,2
spain,europe,usa,concacaf,1,1,0,0,3,1
spain,europe,wales,europe,4,2,1,1,6,5
sweden,europe,albania,europe,4,3,1,0,9,3
sweden,europe,argentina,southamerica,2,1,1,0,4,3
sweden,europe,austria,europe,10,4,1,5,10,12
sweden,europe,azerbaijan,europe,2,2,0,0,4,0
sweden,europe,belarus,europe,2,2,0,0,7,2
sweden,europe,belgium,europe,4,2,0,2,6,5
sweden,europe,brazil,southamerica,7,0,2,5,8,21
sweden,europe,bulgaria,europe,6,4,2,0,13,1
sweden,europe,cameroon,africa,1,0,1,0,2,2
sweden,europe,costa-rica,concacaf,1,0,0,1,1,2
sweden,europe,croatia,europe,2,0,0,2,0,2
sweden,europe,cuba,concacaf,1,1,0,0,8,0
sweden,europe,cyprus,europe,2,2,0,0,8,0
sweden,europe,czechoslovakia,europe,2,1,0,1,3,2
sweden,europe,denmark,europe,2,0,0,2,0,2
sweden,europe,england,europe,4,0,4,0,3,3
sweden,europe,estonia,europe,4,4,0,0,17,6
sweden,europe,faroe-islands,europe,2,2,0,0,4,1
sweden,europe,finland,europe,5,4,1,0,15,5
sweden,europe,france,europe,4,1,1,2,4,6
sweden,europe,fyr-macedonia,europe,2,2,0,0,3,1
sweden,europe,germany,europe,5,0,1,4,8,18
sweden,europe,hungary,europe,8,5,2,1,14,11
sweden,europe,iceland,europe,2,2,0,0,7,2
sweden,europe,israel,europe,5,2,3,0,10,3
sweden,europe,italy,europe,2,1,0,1,3,3
sweden,europe,latvia,europe,2,2,0,0,3,1
sweden,europe,lithuania,europe,1,1,0,0,2,0
sweden,europe,malta,europe,8,8,0,0,33,2
sweden,europe,mexico,concacaf,1,1,0,0,3,0
sweden,europe,moldova,europe,2,2,0,0,8,0
sweden,europe,netherlands,europe,1,0,1,0,0,0
sweden,europe,nigeria,africa,1,1,0,0,2,1
sweden,europe,northern-ireland,europe,2,1,0,1,1,3
sweden,europe,norway,europe,4,3,0,1,13,4
sweden,europe,paraguay,southamerica,2,1,1,0,3,2
sweden,europe,poland,europe,3,2,0,1,4,2
sweden,europe,portugal,europe,8,3,2,3,10,7
sweden,europe,republic-of-ireland,europe,4,3,1,0,8,3
sweden,europe,romania,europe,1,0,1,0,2,2
sweden,europe,russia,europe,1,1,0,0,3,1
sweden,europe,saudi-arabia,africa,1,1,0,0,3,1
sweden,europe,scotland,europe,5,1,0,4,3,7
sweden,europe,senegal,africa,1,0,0,1,1,2
sweden,europe,slovakia,europe,2,1,1,0,2,0
sweden,europe,spain,europe,2,1,0,1,3,2
sweden,europe,switzerland,europe,5,3,0,2,11,7
sweden,europe,trinidad-and-tobago,concacaf,1,0,1,0,0,0
sweden,europe,turkey,europe,2,1,1,0,3,2
sweden,europe,uruguay,southamerica,3,2,0,1,6,3
sweden,europe,wales,europe,1,0,1,0,0,0
switzerland,europe,albania,europe,4,4,0,0,7,1
switzerland,europe,argentina,southamerica,2,0,0,1,0,2
switzerland,europe,austria,europe,1,0,0,1,5,7
switzerland,europe,azerbaijan,europe,2,1,0,1,5,1
switzerland,europe,belgium,europe,4,2,1,1,8,6
switzerland,europe,brazil,southamerica,1,0,1,0,2,2
switzerland,europe,chile,southamerica,2,0,0,2,1,4
switzerland,europe,colombia,southamerica,1,0,0,1,0,2
switzerland,europe,cyprus,europe,4,3,0,0,5,1
switzerland,europe,czechoslovakia,europe,3,0,0,3,2,7
switzerland,europe,denmark,europe,2,1,1,0,1,0
switzerland,europe,ecuador,southamerica,1,1,0,0,2,1
switzerland,europe,england,europe,3,1,0,2,3,5
switzerland,europe,estonia,europe,2,2,0,0,10,0
switzerland,europe,faroe-islands,europe,4,4,0,0,15,2
switzerland,europe,finland,europe,2,1,0,1,4,4
switzerland,europe,france,europe,4,0,3,1,3,6
switzerland,europe,germany,europe,2,1,1,0,5,3
switzerland,europe,greece,europe,4,3,0,1,6,5
switzerland,europe,honduras,concacaf,2,1,1,0,3,0
switzerland,europe,hungary,europe,5,1,2,2,4,8
switzerland,europe,iceland,europe,2,1,1,0,6,4
switzerland,europe,israel,europe,4,0,4,0,5,5
switzerland,europe,italy,europe,7,3,2,2,9,9
switzerland,europe,korea-republic,asia,1,1,0,0,2,0
switzerland,europe,latvia,europe,2,1,1,0,4,3
switzerland,europe,luxembourg,europe,10,9,0,1,28,8
switzerland,europe,malta,europe,2,2,0,0,5,0
switzerland,europe,mexico,concacaf,1,1,0,0,2,1
switzerland,europe,moldova,europe,2,2,0,0,4,0
switzerland,europe,netherlands,europe,3,2,1,0,5,3
switzerland,europe,northern-ireland,europe,2,1,0,1,2,2
switzerland,europe,norway,europe,10,3,3,4,8,12
switzerland,europe,portugal,europe,7,2,2,3,8,9
switzerland,europe,republic-of-ireland,europe,4,0,3,1,1,4
switzerland,europe,romania,europe,6,2,2,2,8,7
switzerland,europe,russia,europe,2,0,0,2,0,5
switzerland,europe,scotland,europe,4,1,1,2,7,7
switzerland,europe,slovenia,europe,4,2,1,1,5,3
switzerland,europe,spain,europe,5,1,1,3,5,11
switzerland,europe,sweden,europe,5,2,0,3,7,11
switzerland,europe,togo,africa,1,1,0,0,2,0
switzerland,europe,turkey,europe,4,1,1,2,4,6
switzerland,europe,ukraine,europe,1,0,1,0,0,0
switzerland,europe,usa,concacaf,1,0,1,0,1,1
turkey,europe,albania,europe,2,2,0,0,3,0
turkey,europe,andorra,europe,2,2,0,0,7,0
turkey,europe,armenia,europe,2,2,0,0,4,0
turkey,europe,austria,europe,6,3,0,3,11,5
turkey,europe,azerbaijan,europe,2,2,0,0,4,0
turkey,europe,belgium,europe,4,0,1,3,3,8
turkey,europe,bosnia-herzegovina,europe,2,1,1,0,3,2
turkey,europe,brazil,southamerica,2,0,0,2,1,3
turkey,europe,china-pr,asia,1,1,0,0,3,0
turkey,europe,costa-rica,concacaf,1,0,1,0,1,1
turkey,europe,czechoslovakia,europe,4,0,0,4,1,14
turkey,europe,denmark,europe,2,0,2,0,3,3
turkey,europe,england,europe,4,0,0,4,0,19
turkey,europe,estonia,europe,4,3,1,0,9,2
turkey,europe,finland,europe,2,0,0,2,1,3
turkey,europe,fyr-macedonia,europe,2,1,1,0,5,4
turkey,europe,georgia,europe,2,1,1,0,6,3
turkey,europe,greece,europe,2,0,2,0,0,0
turkey,europe,hungary,europe,2,0,1,1,2,4
turkey,europe,iceland,europe,4,0,1,3,3,8
turkey,europe,italy,europe,2,0,1,1,0,1
turkey,europe,japan,asia,1,1,0,0,1,0
turkey,europe,kazakhstan,europe,2,2,0,0,10,0
turkey,europe,korea-republic,asia,2,2,0,0,10,2
turkey,europe,luxembourg,europe,2,1,0,1,3,2
turkey,europe,malta,europe,2,2,0,0,7,0
turkey,europe,moldova,europe,2,2,0,0,5,0
turkey,europe,netherlands,europe,6,1,1,4,3,10
turkey,europe,northern-ireland,europe,4,0,1,3,1,9
turkey,europe,norway,europe,4,3,0,1,6,5
turkey,europe,poland,europe,2,1,0,1,2,2
turkey,europe,portugal,europe,2,0,0,2,1,6
turkey,europe,romania,europe,6,2,0,4,5,11
turkey,europe,san-marino,europe,4,3,1,0,16,1
turkey,europe,senegal,africa,1,1,0,0,1,0
turkey,europe,slovakia,europe,2,1,1,0,2,1
turkey,europe,spain,europe,5,1,1,3,5,9
turkey,europe,sweden,europe,2,0,1,1,2,3
turkey,europe,switzerland,europe,4,2,1,1,6,4
turkey,europe,syria,asia,1,1,0,0,7,0
turkey,europe,ukraine,europe,2,1,0,1,1,3
turkey,europe,wales,europe,4,1,1,2,6,9
ukraine,europe,albania,europe,4,3,1,0,6,2
ukraine,europe,andorra,europe,2,2,0,0,11,0
ukraine,europe,armenia,europe,4,3,1,0,9,3
ukraine,europe,belarus,europe,4,2,2,0,3,0
ukraine,europe,croatia,europe,4,0,3,1,3,5
ukraine,europe,denmark,europe,2,1,1,0,2,1
ukraine,europe,england,europe,4,1,2,1,3,3
ukraine,europe,france,europe,2,1,0,1,2,3
ukraine,europe,georgia,europe,2,1,1,0,3,1
ukraine,europe,germany,europe,4,0,2,2,2,7
ukraine,europe,greece,europe,4,1,2,1,2,2
ukraine,europe,italy,europe,1,0,0,1,0,3
ukraine,europe,kazakhstan,europe,4,4,0,0,9,3
ukraine,europe,moldova,europe,2,1,0,0,2,1
ukraine,europe,northern-ireland,europe,2,2,0,0,3,1
ukraine,europe,norway,europe,2,1,1,0,1,0
ukraine,europe,poland,europe,4,2,1,1,6,5
ukraine,europe,portugal,europe,2,1,0,1,2,2
ukraine,europe,san-marino,europe,2,2,0,0,17,0
ukraine,europe,saudi-arabia,africa,1,1,0,0,4,0
ukraine,europe,spain,europe,1,0,0,1,0,4
ukraine,europe,switzerland,europe,1,0,1,0,0,0
ukraine,europe,tunisia,africa,1,1,0,0,1,0
ukraine,europe,turkey,europe,2,1,0,1,3,1
ukraine,europe,wales,europe,2,0,2,0,2,2
wales,europe,armenia,europe,2,0,2,0,2,2
wales,europe,austria,europe,2,0,0,2,0,3
wales,europe,azerbaijan,europe,4,3,1,0,5,1
wales,europe,belarus,europe,2,1,0,1,2,2
wales,europe,belgium,europe,6,1,1,4,6,10
wales,europe,brazil,southamerica,1,0,0,1,0,1
wales,europe,croatia,europe,2,0,0,2,1,4
wales,europe,cyprus,europe,2,2,0,0,3,0
wales,europe,czechoslovakia,europe,6,3,0,3,5,5
wales,europe,denmark,europe,2,1,0,1,4,3
wales,europe,england,europe,6,0,1,5,3,13
wales,europe,faroe-islands,europe,2,2,0,0,9,0
wales,europe,finland,europe,4,0,1,3,3,7
wales,europe,fyr-macedonia,europe,2,1,0,1,2,2
wales,europe,germany,europe,2,0,0,2,0,3
wales,europe,greece,europe,2,1,0,1,4,3
wales,europe,hungary,europe,2,1,1,0,3,2
wales,europe,iceland,europe,4,2,1,1,8,4
wales,europe,israel,europe,2,2,0,0,4,0
wales,europe,italy,europe,2,0,0,2,1,5
wales,europe,liechtenstein,europe,2,2,0,0,4,0
wales,europe,mexico,concacaf,1,0,1,0,1,1
wales,europe,netherlands,europe,4,0,0,4,3,13
wales,europe,northern-ireland,europe,2,1,1,0,5,4
wales,europe,norway,europe,2,0,1,1,3,4
wales,europe,poland,europe,6,1,1,4,5,9
wales,europe,romania,europe,2,0,0,2,2,7
wales,europe,russia,europe,2,0,0,2,2,5
wales,europe,san-marino,europe,2,2,0,0,11,0
